TARGET_FLAG,TARGET_AMT,AGE,BLUEBOOK,CAR_AGE,CAR_TYPE,CAR_USE,CLM_FREQ,EDUCATION,HOMEKIDS,HOME_VAL,INCOME,JOB,KIDSDRIV,MSTATUS,MVR_PTS,OLDCLAIM,PARENT1,RED_CAR,REVOKED,SEX,TIF,TRAVTIME,URBANICITY,YOJ,CAR_TYPE_Minivan,CAR_TYPE_PanelTruck,CAR_TYPE_Pickup,CAR_TYPE_SUV,CAR_TYPE_SportsCar,CAR_TYPE_Van,CAR_USE_Commercial,CAR_USE_Private,EDUCATION_<HighSchool,EDUCATION_Bachelors,EDUCATION_HighSchool,EDUCATION_Masters,EDUCATION_PhD,JOB_BlueCollar,JOB_Clerical,JOB_Doctor,JOB_HomeMaker,JOB_Lawyer,JOB_Manager,JOB_NotInf,JOB_Professional,JOB_Student,KIDSDRIV_0,KIDSDRIV_1,MSTATUS_No,MSTATUS_Yes,PARENT1_No,PARENT1_Yes,RED_CAR_No,RED_CAR_Yes,REVOKED_No,REVOKED_Yes,SEX_F,SEX_M,URBANICITY_Rural,URBANICITY_Urban
0,0.0,36.0,12990,9.0,Minivan,Private,3,Masters,0,194294.0,78948.0,Lawyer,0,No,5,39424,No,No,Yes,M,13,60,Urban,8.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
0,0.0,55.0,40750,10.0,Van,Commercial,2,Bachelors,0,354191.0,113700.0,BlueCollar,0,No,0,1534,No,No,No,F,1,33,Urban,13.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,2136.0,31.0,4960,8.0,Pickup,Commercial,0,HighSchool,1,0.0,3594.0,Student,0,Yes,0,0,No,Yes,Yes,M,7,26,Urban,7.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
0,0.0,39.0,1500,7.735438864679913,Minivan,Private,0,HighSchool,0,185320.0,38924.0,Professional,0,Yes,0,0,No,Yes,No,M,7,16,Urban,12.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,42.0,40630,16.0,Van,Private,0,PhD,3,401307.0,182462.0,Professional,0,Yes,0,0,No,No,No,F,10,32,Urban,14.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,663.0,40.0,15150,1.0,SUV,Private,2,Bachelors,2,244016.0,58000.0,Clerical,1,Yes,0,1190,No,No,No,F,14,31,Urban,14.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,49.0,6400,1.0,SportsCar,Private,3,<HighSchool,0,117420.0,1133.0,HomeMaker,0,Yes,0,5761,No,No,No,F,4,35,Urban,8.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,48.0,21990,14.0,Minivan,Private,0,PhD,0,432118.0,156918.0,Manager,0,Yes,0,0,No,No,No,F,7,41,Urban,13.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,3361.0,47.0,20110,1.0,Van,Commercial,3,<HighSchool,0,0.0,52412.0,BlueCollar,0,No,0,1455,No,No,Yes,M,1,5,Urban,10.0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
1,2885.0,32.0,12790,18.0,Minivan,Private,4,Masters,0,0.0,0.0,HomeMaker,0,No,9,4514,No,No,No,F,13,49,Urban,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1026.0,32.0,4210,5.0,Minivan,Private,0,<HighSchool,2,137180.0,27053.0,BlueCollar,0,No,5,0,Yes,No,No,M,1,10,Urban,10.0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,0.0,46.0,12010,6.0,Pickup,Commercial,0,Bachelors,0,248132.0,59110.0,BlueCollar,0,No,3,0,No,Yes,No,M,7,32,Rural,10.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,47.0,17700,16.0,SUV,Private,0,Masters,0,313017.0,115008.0,Manager,0,Yes,0,0,No,No,No,F,1,36,Urban,7.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,52.0,17620,8.0,SUV,Private,0,HighSchool,0,135296.0,0.0,HomeMaker,0,No,0,0,No,No,Yes,F,1,48,Urban,0.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0.0,50.0,7870,7.0,SUV,Private,2,Bachelors,0,0.0,63724.0,Manager,0,No,2,11070,No,No,No,F,6,21,Urban,7.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,37.0,23670,17.0,PanelTruck,Commercial,4,Masters,0,230332.0,72447.0,NotInf,0,Yes,0,11213,No,Yes,No,M,6,32,Urban,8.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,54.0,29370,10.0,Pickup,Commercial,0,HighSchool,0,120939.0,43385.0,BlueCollar,0,Yes,0,0,No,No,No,F,6,27,Rural,11.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,56.0,12560,9.0,Minivan,Private,0,Masters,0,143407.0,31093.0,Manager,0,Yes,3,0,No,No,No,M,7,19,Urban,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,41.0,16360,10.0,Van,Private,0,Bachelors,0,0.0,74187.0,Professional,0,No,1,0,No,Yes,No,M,1,43,Urban,10.335632999089329,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,54.0,26150,9.0,PanelTruck,Commercial,0,Bachelors,0,155493.0,38999.0,Professional,0,Yes,1,0,No,No,No,M,7,30,Urban,14.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,37.0,17240,7.0,SUV,Private,0,Bachelors,0,204018.0,61517.0,Clerical,0,Yes,1,0,No,No,Yes,F,4,47,Urban,14.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
0,0.0,39.0,13640,1.0,Minivan,Private,0,HighSchool,0,218824.0,61567.0,Manager,0,No,2,0,No,No,No,F,14,29,Urban,9.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,44.0,6000,16.0,Pickup,Commercial,2,Masters,0,281688.0,89292.0,NotInf,0,Yes,3,6637,No,No,No,M,7,15,Urban,13.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,53.0,8860,9.0,Pickup,Commercial,0,Bachelors,0,0.0,20618.0,Student,0,Yes,2,0,No,No,No,M,4,28,Urban,16.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,36.0,15340,6.0,Minivan,Private,0,<HighSchool,2,0.0,2647.0,Student,0,No,0,0,Yes,No,No,M,1,49,Rural,12.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0
0,0.0,49.0,11280,6.0,SUV,Private,0,HighSchool,0,149919.0,35867.0,Clerical,0,No,0,0,No,No,No,F,1,46,Rural,13.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
1,1452.0,43.0,5800,1.0,SportsCar,Commercial,2,HighSchool,3,0.0,0.0,Student,0,Yes,6,8566,No,No,No,F,13,24,Urban,0.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,38.0,20690,11.0,SUV,Private,2,Bachelors,1,154033.0,40662.0,Clerical,1,Yes,4,35134,No,No,No,F,17,29,Rural,8.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
1,3318.0,60.0,5340,1.0,SUV,Commercial,2,HighSchool,0,137071.0,38391.0,BlueCollar,0,Yes,3,7108,No,No,No,F,6,47,Urban,17.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,53.0,21980,11.0,Van,Commercial,0,Bachelors,0,182449.0,45308.0,Professional,0,Yes,0,0,No,No,No,M,1,39,Urban,12.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,52.0,15110,9.282549941748327,Minivan,Private,2,PhD,0,268669.0,84091.0,Doctor,0,Yes,0,6466,No,Yes,No,M,4,53,Urban,14.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,52.0,18630,15.0,Van,Commercial,0,Masters,0,437230.0,146001.0,NotInf,0,Yes,2,0,No,No,No,M,14,19,Urban,13.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,53.0,30050,1.0,PanelTruck,Commercial,0,HighSchool,0,0.0,0.0,Student,0,No,0,0,No,Yes,No,M,14,47,Rural,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,44.0,13110,7.0,SUV,Commercial,0,Bachelors,0,224429.0,72118.0,BlueCollar,0,No,0,0,No,No,No,F,4,41,Rural,10.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0.0,58.0,30050,4.0,PanelTruck,Commercial,0,Bachelors,0,205595.0,61077.0,Professional,0,Yes,1,0,No,Yes,No,M,3,39,Rural,11.145764923453704,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
0,0.0,35.0,32210,6.0,SUV,Private,0,Bachelors,3,232014.0,81630.0,Professional,0,Yes,0,0,No,No,No,F,1,71,Rural,11.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,54.0,6900,12.0,SUV,Private,0,Masters,0,110051.0,0.0,HomeMaker,0,Yes,0,0,No,No,No,F,6,55,Urban,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,73.0,19540,21.0,Minivan,Private,0,PhD,3,362060.0,116520.0,Doctor,0,Yes,0,0,No,No,No,M,14,5,Urban,12.455093067013845,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,46.0,18410,5.0,Van,Private,0,HighSchool,0,0.0,36079.0,Clerical,0,No,0,0,No,No,No,M,9,44,Rural,15.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
1,8748.278822299999,35.0,14360,1.0,SUV,Private,0,HighSchool,1,0.0,22021.0,Clerical,0,No,1,0,Yes,No,No,F,4,10,Urban,13.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0,0.0,31.0,10260,1.0,SUV,Private,0,HighSchool,1,116150.0,39489.0,Professional,0,Yes,0,0,No,No,No,F,4,60,Rural,13.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,47.0,14460,8.675756777051658,Minivan,Private,0,HighSchool,0,182321.0,63367.0,Clerical,0,Yes,0,0,No,No,No,M,10,28,Urban,13.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,61.0,12470,1.0,SportsCar,Commercial,0,HighSchool,2,207509.0,48734.0,BlueCollar,1,Yes,5,0,No,No,No,F,4,49,Rural,13.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
0,0.0,52.0,28200,9.180712771271914,PanelTruck,Commercial,0,HighSchool,0,191881.0,54096.0,BlueCollar,0,No,5,0,No,Yes,No,M,6,26,Urban,12.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,46.0,18920,8.0,Pickup,Commercial,0,HighSchool,0,199438.0,50863.0,Clerical,0,Yes,1,0,No,No,No,F,11,17,Urban,11.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,3535.0,36.0,10510,12.0,Pickup,Commercial,2,HighSchool,0,0.0,158.0,Student,0,Yes,7,38190,No,Yes,Yes,M,6,33,Urban,11.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
0,0.0,43.0,9740,6.0,Minivan,Commercial,3,HighSchool,3,117343.0,39432.0,BlueCollar,0,Yes,3,6324,No,Yes,No,M,1,41,Urban,15.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,43.0,5790,1.0,Pickup,Commercial,0,HighSchool,0,0.0,0.0,Student,0,No,0,0,No,Yes,No,M,6,14,Urban,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,52.0,23490,9.027957015557295,Minivan,Private,0,Masters,0,414734.0,151150.0,Manager,0,Yes,0,0,No,Yes,No,M,10,29,Urban,9.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,27.0,25720,13.0,Pickup,Commercial,3,Bachelors,0,0.0,81474.0,BlueCollar,0,No,3,6985,No,No,No,F,10,39,Urban,9.0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1646.0,55.0,5220,6.0,Pickup,Private,3,<HighSchool,0,0.0,26088.0,BlueCollar,0,No,2,2158,No,Yes,No,M,7,40,Urban,12.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,53.0,25350,19.0,PanelTruck,Commercial,1,Masters,0,301461.0,97531.0,NotInf,0,Yes,0,5477,No,Yes,No,M,13,55,Urban,13.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,31.0,2480,1.0,SportsCar,Private,0,HighSchool,1,0.0,0.0,Student,0,Yes,0,0,No,No,No,F,1,46,Urban,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,6100,9.0,Minivan,Commercial,0,HighSchool,0,159854.0,45045.0,BlueCollar,0,Yes,0,0,No,Yes,No,M,7,35,Rural,11.0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
0,0.0,53.0,21750,17.0,Minivan,Private,0,Masters,0,334528.0,106622.0,Lawyer,0,Yes,4,0,No,No,No,F,10,31,Urban,15.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,16490,14.0,Van,Commercial,0,Masters,0,305037.0,103884.0,NotInf,0,No,0,0,No,Yes,No,M,1,47,Urban,14.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,23303.635242,54.0,18200,10.0,Minivan,Private,1,HighSchool,0,163729.0,21866.0,Clerical,0,Yes,1,8375,No,No,No,F,1,47,Urban,11.077497776087265,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,58.0,18860,12.0,Van,Private,0,HighSchool,4,241259.0,46214.0,Clerical,0,Yes,0,0,No,Yes,No,M,11,34,Urban,16.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,41.0,1500,1.0,SUV,Commercial,3,HighSchool,2,122908.0,34056.0,BlueCollar,1,Yes,3,4576,No,No,No,F,6,29,Urban,13.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
1,5457.0,38.0,20280,9.0,Van,Commercial,3,HighSchool,4,166402.0,40248.0,BlueCollar,0,Yes,7,4162,No,No,No,M,1,42,Urban,14.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,44.0,16480,7.0,Minivan,Private,0,Bachelors,0,252457.0,67813.0,Professional,0,Yes,1,0,No,Yes,No,M,13,11,Rural,8.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
0,0.0,28.0,1590,5.0,Minivan,Private,0,<HighSchool,1,0.0,16045.0,Clerical,0,No,1,0,Yes,Yes,No,M,4,42,Rural,10.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0,0.0,46.0,12080,12.0,Pickup,Private,1,Masters,0,192061.0,59838.0,Lawyer,0,Yes,4,1982,No,No,No,M,6,58,Urban,9.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1,6228.0,50.0,15690,1.0,SportsCar,Private,0,<HighSchool,0,159912.0,35097.0,Clerical,0,No,0,0,No,No,Yes,F,1,21,Urban,13.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,0.0,51.0,23740,8.0,PanelTruck,Commercial,0,HighSchool,0,0.0,117809.0,Professional,0,No,2,0,No,Yes,No,M,4,68,Rural,10.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,45.0,6000,8.453406945268274,Pickup,Private,0,Masters,0,0.0,59958.0,Lawyer,0,No,1,0,No,Yes,No,M,21,36,Rural,13.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,57.0,7910,15.0,Minivan,Commercial,0,Masters,0,484353.0,196889.0,Professional,0,No,5,0,No,Yes,Yes,M,1,42,Urban,13.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
0,0.0,41.0,17310,11.0,Van,Private,1,Masters,2,214655.0,58963.0,Lawyer,1,Yes,1,6412,No,No,No,M,16,25,Urban,13.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,42.0,7520,9.0,SportsCar,Private,1,Bachelors,2,94969.0,7313.0,HomeMaker,0,Yes,0,1101,No,No,No,F,1,25,Urban,13.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,46.0,22780,10.0,PanelTruck,Commercial,2,Bachelors,0,363845.0,140113.0,BlueCollar,0,Yes,7,7601,No,No,No,M,21,30,Urban,6.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,0.0,47.0,34790,11.0,PanelTruck,Commercial,0,Bachelors,0,207191.0,71976.0,BlueCollar,0,No,3,0,No,Yes,No,M,4,21,Urban,10.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
1,4685.0,39.0,28000,6.0,PanelTruck,Commercial,0,<HighSchool,0,140957.0,28924.0,Clerical,0,Yes,1,0,No,Yes,No,M,7,26,Urban,8.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
1,539.35583817,37.0,9290,1.0,Pickup,Commercial,3,HighSchool,3,203314.0,40924.0,BlueCollar,0,No,0,4567,Yes,Yes,No,M,1,12,Urban,14.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
0,0.0,52.0,10460,1.0,SUV,Private,0,<HighSchool,0,0.0,19421.0,HomeMaker,0,No,0,0,No,No,No,F,10,50,Urban,11.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,47.0,29620,17.0,Pickup,Commercial,1,PhD,0,335460.0,125125.0,Professional,0,Yes,4,10321,No,No,No,F,11,12,Urban,11.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
0,0.0,53.0,8640,1.0,Pickup,Commercial,0,HighSchool,0,0.0,0.0,Student,0,No,0,0,No,Yes,Yes,M,13,43,Urban,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
0,0.0,42.0,6530,7.0,Pickup,Commercial,0,Masters,3,0.0,74549.0,BlueCollar,0,No,0,0,Yes,Yes,No,M,4,62,Rural,15.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
0,0.0,47.0,18240,1.0,Van,Commercial,0,HighSchool,0,0.0,69560.0,BlueCollar,0,No,0,0,No,Yes,No,M,17,33,Rural,7.0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
0,0.0,38.0,15740,11.0,Minivan,Private,0,Bachelors,0,203583.0,57936.0,Professional,0,Yes,0,0,No,Yes,No,M,4,32,Urban,14.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,55.0,34030,16.0,Minivan,Private,0,Masters,0,223080.0,58163.0,Lawyer,0,Yes,2,0,No,Yes,No,M,1,53,Urban,12.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,0.0,42.0,15650,19.0,Minivan,Private,0,Masters,0,261848.0,91845.0,Professional,0,Yes,0,0,No,No,No,F,4,41,Urban,12.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
1,4696.0,50.0,11300,9.0,SUV,Commercial,1,Bachelors,0,214996.0,47991.0,BlueCollar,0,No,0,2159,No,No,No,F,6,53,Urban,12.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,2355.0,42.0,5700,8.0,SUV,Private,0,HighSchool,0,0.0,41293.0,Clerical,0,No,0,0,No,No,No,F,10,48,Urban,10.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0.0,45.0,9550,1.0,SUV,Private,0,<HighSchool,2,102059.0,19917.0,Clerical,1,No,0,0,Yes,No,No,F,1,50,Urban,9.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
1,3065.0,41.0,6550,1.0,Pickup,Private,0,<HighSchool,0,0.0,9536.0,BlueCollar,0,No,0,0,No,No,No,M,4,30,Urban,6.0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0.0,46.0,1500,8.0,Minivan,Private,2,Masters,0,0.0,102092.0,Lawyer,0,No,2,2619,No,Yes,No,M,9,25,Urban,8.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,0.0,60.0,12520,13.0,SUV,Private,2,Bachelors,0,0.0,38395.0,Professional,0,No,1,20667,No,Yes,Yes,M,3,17,Urban,13.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
